"","Fecha","Numero_de_Semana","Mes","Ano","Campaña","Grano","Sector","Total_Comprado","Total_a_Fijar","Total_Fijado","DJVE_Acumuladas","Total_sin_Precio","Total_con_Precio","Ano_Campaña","Ano_Mes","id"
"4731",2014-07-02,27,7,2014,"13/14","Soja","Sector Industrial",17066.8,5370.2,2966.7,NA,2403.5,14663.3,2014,20147,79
"4732",2014-07-02,27,7,2014,"13/14","Girasol","Sector Industrial",1800.2,634.3,378.6,NA,255.7,1544.5,2014,20147,79
"4733",2014-07-08,28,7,2014,"13/14","Trigo","Sector Exportador",2293.5,179,29.1,1265.4,149.9,2143.6,2014,20147,80
"4734",2014-07-08,28,7,2014,"13/14","Maíz","Sector Exportador",10928.1,3357.4,958.1,5477,2399.3,8528.8,2014,20147,80
"4735",2014-07-08,28,7,2014,"13/14","Sorgo","Sector Exportador",594.4,102.4,19.6,407.4,82.8,511.6,2014,20147,80
"4736",2014-07-08,28,7,2014,"13/14","Cebada Cervecera","Sector Exportador",782.6,45.5,33,353.9,12.5,770.1,2014,20147,80
"4737",2014-07-08,28,7,2014,"13/14","Cebada Forrajera","Sector Exportador",1566.8,136.9,40.2,1905.4,96.7,1470.1,2014,20147,80
"4738",2014-07-08,28,7,2014,"13/14","Soja","Sector Exportador",7975.3,3106.6,1756.7,4101.5,1349.9,6625.4,2014,20147,80
"4739",2014-07-08,28,7,2014,"13/14","Girasol","Sector Exportador",31.3,9.3,2,0,7.3,24,2014,20147,80
"4740",2014-07-08,28,7,2014,"13/14","Trigo","Sector Industrial",3663.3,658.8,50.4,NA,608.4,3054.9,2014,20147,80
"4741",2014-07-08,28,7,2014,"13/14","Soja","Sector Industrial",17951.6,5770.5,3245,NA,2525.5,15426.1,2014,20147,80
"4742",2014-07-08,28,7,2014,"13/14","Girasol","Sector Industrial",1827.2,635.8,387.7,NA,248.1,1579.1,2014,20147,80
"4743",2014-07-16,29,7,2014,"13/14","Trigo","Sector Exportador",2309.3,179.1,30,1362.4,149.1,2160.2,2014,20147,81
"4744",2014-07-16,29,7,2014,"13/14","Maíz","Sector Exportador",11273.8,3404.1,1007.6,6002,2396.5,8877.3,2014,20147,81
"4745",2014-07-16,29,7,2014,"13/14","Sorgo","Sector Exportador",614.3,103.1,22.3,440.4,80.8,533.5,2014,20147,81
"4746",2014-07-16,29,7,2014,"13/14","Cebada Cervecera","Sector Exportador",787.2,46,33.1,385.1,12.9,774.3,2014,20147,81
"4747",2014-07-16,29,7,2014,"13/14","Cebada Forrajera","Sector Exportador",1569,136.9,40.2,1975.7,96.7,1472.3,2014,20147,81
"4748",2014-07-16,29,7,2014,"13/14","Soja","Sector Exportador",8186.6,3106.6,1834,4312.5,1272.6,6914,2014,20147,81
"4749",2014-07-16,29,7,2014,"13/14","Girasol","Sector Exportador",31.5,9.3,2,0,7.3,24.2,2014,20147,81
"4750",2014-07-16,29,7,2014,"13/14","Trigo","Sector Industrial",3756.7,673.7,50.4,NA,623.3,3133.4,2014,20147,81
"4751",2014-07-16,29,7,2014,"13/14","Soja","Sector Industrial",18526.8,5883.6,3414.8,NA,2468.8,16058,2014,20147,81
"4752",2014-07-16,29,7,2014,"13/14","Girasol","Sector Industrial",1853.3,636.5,394.6,NA,241.9,1611.4,2014,20147,81
"4753",2014-07-23,30,7,2014,"13/14","Trigo","Sector Exportador",2326.3,179.4,30.4,1410.4,149,2177.3,2014,20147,82
"4754",2014-07-23,30,7,2014,"13/14","Maíz","Sector Exportador",12008.4,3633.7,1047.1,6400,2586.6,9421.8,2014,20147,82
"4755",2014-07-23,30,7,2014,"13/14","Sorgo","Sector Exportador",640,103.1,22.3,478.4,80.8,559.2,2014,20147,82
"4756",2014-07-23,30,7,2014,"13/14","Cebada Cervecera","Sector Exportador",787.2,46,33.1,385.1,12.9,774.3,2014,20147,82
"4757",2014-07-23,30,7,2014,"13/14","Cebada Forrajera","Sector Exportador",1569.5,136.9,40.2,1975.7,96.7,1472.8,2014,20147,82
"4758",2014-07-23,30,7,2014,"13/14","Soja","Sector Exportador",8549.4,3106.6,1928.2,4755.5,1178.4,7371,2014,20147,82
"4759",2014-07-23,30,7,2014,"13/14","Girasol","Sector Exportador",31.9,9.3,2.1,0,7.2,24.7,2014,20147,82
"4760",2014-07-23,30,7,2014,"13/14","Trigo","Sector Industrial",3819.2,679.9,514.4,NA,165.5,3653.7,2014,20147,82
"4761",2014-07-23,30,7,2014,"13/14","Soja","Sector Industrial",19238.2,5963,3720.7,NA,2242.3,16995.9,2014,20147,82
"4762",2014-07-23,30,7,2014,"13/14","Girasol","Sector Industrial",1872.8,637.2,401.2,NA,236,1636.8,2014,20147,82
"4763",2014-07-23,30,7,2014,"13/14","Maíz","Sector Industrial",1757.7,311.1,104.1,NA,207,1550.7,2014,20147,82
"4764",2014-07-23,30,7,2014,"13/14","Sorgo","Sector Industrial",41.6,1,0.5,NA,0.5,41.1,2014,20147,82
"4765",2014-07-23,30,7,2014,"13/14","Cebada Cervecera","Sector Industrial",962.6,184.9,136,NA,48.9,913.7,2014,20147,82
"4766",2014-07-30,31,7,2014,"13/14","Trigo","Sector Exportador",2336.2,179.4,30.7,1410.4,148.7,2187.5,2014,20147,83
"4767",2014-07-30,31,7,2014,"13/14","Maíz","Sector Exportador",12755.5,3853.2,1115.1,7140,2738.1,10017.4,2014,20147,83
"4768",2014-07-30,31,7,2014,"13/14","Sorgo","Sector Exportador",665.7,107.2,24.2,478.4,83,582.7,2014,20147,83
"4769",2014-07-30,31,7,2014,"13/14","Cebada Cervecera","Sector Exportador",787.2,46,33.1,385.1,12.9,774.3,2014,20147,83
"4770",2014-07-30,31,7,2014,"13/14","Cebada Forrajera","Sector Exportador",1572.1,136.9,40.2,1975.7,96.7,1475.4,2014,20147,83
"4771",2014-07-30,31,7,2014,"13/14","Soja","Sector Exportador",8740.9,3106.6,1935.3,4916.5,1171.3,7569.6,2014,20147,83
"4772",2014-07-30,31,7,2014,"13/14","Girasol","Sector Exportador",32.2,9.3,2.1,0,7.2,25,2014,20147,83
"4773",2014-07-30,31,7,2014,"13/14","Trigo","Sector Industrial",3890.8,688.4,525.6,NA,162.8,3728,2014,20147,83
"4774",2014-07-30,31,7,2014,"13/14","Soja","Sector Industrial",19933.8,6070.6,3984.7,NA,2085.9,17847.9,2014,20147,83
"4775",2014-07-30,31,7,2014,"13/14","Girasol","Sector Industrial",1883,638.6,405.3,NA,233.3,1649.7,2014,20147,83
"4776",2014-08-06,32,8,2014,"13/14","Trigo","Sector Exportador",2343.4,179.4,31.4,1410.4,148,2195.4,2014,20148,84
"4777",2014-08-06,32,8,2014,"13/14","Maíz","Sector Exportador",13709.4,4054,1260.8,7743,2793.2,10916.2,2014,20148,84
"4778",2014-08-06,32,8,2014,"13/14","Sorgo","Sector Exportador",690.1,110.1,26.9,510.4,83.2,606.9,2014,20148,84
"4779",2014-08-06,32,8,2014,"13/14","Cebada Cervecera","Sector Exportador",795.1,46,33.1,428.7,12.9,782.2,2014,20148,84
"4780",2014-08-06,32,8,2014,"13/14","Cebada Forrajera","Sector Exportador",1574,136.9,40.2,2035.8,96.7,1477.3,2014,20148,84
"4781",2014-08-06,32,8,2014,"13/14","Soja","Sector Exportador",8740.9,3106.6,1935.3,5283.5,1171.3,7569.6,2014,20148,84
"4782",2014-08-06,32,8,2014,"13/14","Girasol","Sector Exportador",32.8,9.3,2.3,0,7,25.8,2014,20148,84
"4783",2014-08-06,32,8,2014,"13/14","Trigo","Sector Industrial",3959.5,694.6,545.3,NA,149.3,3810.2,2014,20148,84
"4784",2014-08-06,32,8,2014,"13/14","Soja","Sector Industrial",20584.5,6304.6,4203.3,NA,2101.3,18483.2,2014,20148,84
"4785",2014-08-06,32,8,2014,"13/14","Girasol","Sector Industrial",1904.8,638.9,409.7,NA,229.2,1675.6,2014,20148,84
"4786",2014-08-13,33,8,2014,"13/14","Trigo","Sector Exportador",2369.4,179.4,31.8,1410.4,147.6,2221.8,2014,20148,85
"4787",2014-08-13,33,8,2014,"13/14","Maíz","Sector Exportador",13895.8,4054,1283.6,8243,2770.4,11125.4,2014,20148,85
"4788",2014-08-13,33,8,2014,"13/14","Sorgo","Sector Exportador",717.9,116.5,29,550.4,87.5,630.4,2014,20148,85
"4789",2014-08-13,33,8,2014,"13/14","Cebada Cervecera","Sector Exportador",806.7,46,33.1,428.7,12.9,793.8,2014,20148,85
"4790",2014-08-13,33,8,2014,"13/14","Cebada Forrajera","Sector Exportador",1580.3,136.9,40.2,2035.8,96.7,1483.6,2014,20148,85
"4791",2014-08-13,33,8,2014,"13/14","Soja","Sector Exportador",9015.9,3126.8,1987.5,5490.5,1139.3,7876.6,2014,20148,85
"4792",2014-08-13,33,8,2014,"13/14","Girasol","Sector Exportador",33.6,9.3,2.4,0,6.9,26.7,2014,20148,85
"4793",2014-08-13,33,8,2014,"13/14","Trigo","Sector Industrial",4015.5,703.4,549.6,NA,153.8,3861.7,2014,20148,85
"4794",2014-08-13,33,8,2014,"13/14","Soja","Sector Industrial",21400.7,6354.3,4374.3,NA,1980,19420.7,2014,20148,85
"4795",2014-08-13,33,8,2014,"13/14","Girasol","Sector Industrial",1962.3,639,412.9,NA,226.1,1736.2,2014,20148,85
"4796",2014-08-20,34,8,2014,"13/14","Trigo","Sector Exportador",2400.1,179.4,31.8,1410.4,147.6,2252.5,2014,20148,86
"4797",2014-08-20,34,8,2014,"13/14","Maíz","Sector Exportador",14171.6,4096.3,1314.8,8966.7,2781.5,11390.1,2014,20148,86
"4798",2014-08-20,34,8,2014,"13/14","Sorgo","Sector Exportador",736.5,118,33.7,578.9,84.3,652.2,2014,20148,86
"4799",2014-08-20,34,8,2014,"13/14","Cebada Cervecera","Sector Exportador",810,46,33.2,428.7,12.8,797.2,2014,20148,86
"4800",2014-08-20,34,8,2014,"13/14","Cebada Forrajera","Sector Exportador",1581.6,137.1,40.2,2035.8,96.9,1484.7,2014,20148,86
"4801",2014-08-20,34,8,2014,"13/14","Soja","Sector Exportador",9121.1,3139.6,2019.9,5978,1119.7,8001.4,2014,20148,86
"4802",2014-08-20,34,8,2014,"13/14","Girasol","Sector Exportador",33.8,9.3,2.6,0,6.7,27.1,2014,20148,86
"4803",2014-08-20,34,8,2014,"13/14","Trigo","Sector Industrial",4064.3,710.3,556,NA,154.3,3910,2014,20148,86
"4804",2014-08-20,34,8,2014,"13/14","Soja","Sector Industrial",21819.4,6412.2,4470.8,NA,1941.4,19878,2014,20148,86
"4805",2014-08-20,34,8,2014,"13/14","Girasol","Sector Industrial",1972.1,639.4,414.6,NA,224.8,1747.3,2014,20148,86
"4806",2014-08-27,35,8,2014,"14/15","Trigo","Sector Exportador",571.4,135.3,3.6,NA,131.7,439.7,2015,20148,35
"4807",2014-08-27,35,8,2014,"13/14","Trigo","Sector Exportador",2420.1,179.4,31.9,1410.4,147.5,2272.6,2014,20148,87
"4808",2014-08-27,35,8,2014,"14/15","Maíz","Sector Exportador",273.6,218.6,0,NA,218.6,55,2015,20148,35
"4809",2014-08-27,35,8,2014,"13/14","Maíz","Sector Exportador",14618.1,4140.5,1355.6,9429.7,2784.9,11833.2,2014,20148,87
"4810",2014-08-27,35,8,2014,"13/14","Sorgo","Sector Exportador",783.5,122,42,578.9,80,703.5,2014,20148,87
"4811",2014-08-27,35,8,2014,"13/14","Cebada Cervecera","Sector Exportador",813.9,46,33.2,428.7,12.8,801.1,2014,20148,87
"4812",2014-08-27,35,8,2014,"13/14","Cebada Forrajera","Sector Exportador",1584.3,137.1,40.2,2035.8,96.9,1487.4,2014,20148,87
"4813",2014-08-27,35,8,2014,"14/15","Soja","Sector Exportador",558.9,403.6,0.4,NA,403.2,155.7,2015,20148,35
"4814",2014-08-27,35,8,2014,"13/14","Soja","Sector Exportador",9248.7,3154.7,2056,6050,1098.7,8150,2014,20148,87
"4815",2014-08-27,35,8,2014,"13/14","Girasol","Sector Exportador",34.1,9.3,2.7,0,6.6,27.5,2014,20148,87
"4816",2014-08-27,35,8,2014,"13/14","Trigo","Sector Industrial",4117.7,714.2,561.2,NA,153,3964.7,2014,20148,87
"4817",2014-08-27,35,8,2014,"13/14","Soja","Sector Industrial",22183.8,6501,4560.8,NA,1940.2,20243.6,2014,20148,87
"4818",2014-08-27,35,8,2014,"13/14","Girasol","Sector Industrial",1985.3,639.7,419.6,NA,220.1,1765.2,2014,20148,87
"4819",2014-08-27,35,8,2014,"13/14","Maíz","Sector Industrial",2260.9,371.3,159.4,NA,211.9,2049,2014,20148,87
"4820",2014-08-27,35,8,2014,"13/14","Sorgo","Sector Industrial",58.5,1.6,0.7,NA,0.9,57.6,2014,20148,87
"4821",2014-08-27,35,8,2014,"13/14","Cebada Cervecera","Sector Industrial",1050.4,185.5,138.8,NA,46.7,1003.7,2014,20148,87
"4822",2014-09-03,36,9,2014,"14/15","Trigo","Sector Exportador",583.4,139.9,3.6,NA,136.3,447.1,2015,20149,36
"4823",2014-09-03,36,9,2014,"13/14","Trigo","Sector Exportador",2446.8,179.4,32,1417.4,147.4,2299.4,2014,20149,88
"4824",2014-09-03,36,9,2014,"14/15","Maíz","Sector Exportador",309.2,238.3,0.4,NA,237.9,71.3,2015,20149,36
"4825",2014-09-03,36,9,2014,"13/14","Maíz","Sector Exportador",15079.1,4321.3,1421.1,10108.6,2900.2,12178.9,2014,20149,88
"4826",2014-09-03,36,9,2014,"13/14","Sorgo","Sector Exportador",835.8,137.3,46.9,578.9,90.4,745.4,2014,20149,88
"4827",2014-09-03,36,9,2014,"13/14","Cebada Cervecera","Sector Exportador",829.2,46,33.7,428.7,12.3,816.9,2014,20149,88
"4828",2014-09-03,36,9,2014,"13/14","Cebada Forrajera","Sector Exportador",1584.9,137.1,40.2,2035.8,96.9,1488,2014,20149,88
"4829",2014-09-03,36,9,2014,"14/15","Soja","Sector Exportador",558.9,423.9,0.4,NA,423.5,135.4,2015,20149,36
"4830",2014-09-03,36,9,2014,"13/14","Soja","Sector Exportador",9248.7,3154.7,2076.2,6546.5,1078.5,8170.2,2014,20149,88
"4831",2014-09-03,36,9,2014,"13/14","Girasol","Sector Exportador",37,9.3,2.7,0,6.6,30.4,2014,20149,88
"4832",2014-09-03,36,9,2014,"13/14","Trigo","Sector Industrial",4201,724.5,582.6,NA,141.9,4059.1,2014,20149,88
"4833",2014-09-03,36,9,2014,"13/14","Soja","Sector Industrial",22797.7,6727.9,4787.7,NA,1940.2,20857.5,2014,20149,88
"4834",2014-09-03,36,9,2014,"13/14","Girasol","Sector Industrial",1994.4,639.8,425.2,NA,214.6,1779.8,2014,20149,88
"4835",2014-09-10,37,9,2014,"14/15","Trigo","Sector Exportador",627,141.3,3.6,NA,137.7,489.3,2015,20149,37
"4836",2014-09-10,37,9,2014,"13/14","Trigo","Sector Exportador",2457.6,179.4,32.8,1463.4,146.6,2311,2014,20149,89
"4837",2014-09-10,37,9,2014,"14/15","Maíz","Sector Exportador",334,245,0.5,NA,244.5,89.5,2015,20149,37
"4838",2014-09-10,37,9,2014,"13/14","Maíz","Sector Exportador",15339,4388.8,1474.4,10467.6,2914.4,12424.6,2014,20149,89
"4839",2014-09-10,37,9,2014,"13/14","Sorgo","Sector Exportador",846.3,139.2,51.9,601.2,87.3,759,2014,20149,89
"4840",2014-09-10,37,9,2014,"13/14","Cebada Cervecera","Sector Exportador",838.6,46.2,33.7,490.5,12.5,826.1,2014,20149,89
"4841",2014-09-10,37,9,2014,"13/14","Cebada Forrajera","Sector Exportador",1588,137.1,41,2035.8,96.1,1491.9,2014,20149,89
"4842",2014-09-10,37,9,2014,"14/15","Soja","Sector Exportador",558.9,444,0.4,NA,443.6,115.3,2015,20149,37
"4843",2014-09-10,37,9,2014,"13/14","Soja","Sector Exportador",9293.9,3131.9,2123.4,6663.5,1008.5,8285.4,2014,20149,89
"4844",2014-09-10,37,9,2014,"13/14","Girasol","Sector Exportador",37,9.3,2.7,0,6.6,30.4,2014,20149,89
"4845",2014-09-10,37,9,2014,"13/14","Trigo","Sector Industrial",4255,732.6,590.8,NA,141.8,4113.2,2014,20149,89
"4846",2014-09-10,37,9,2014,"13/14","Soja","Sector Industrial",23417.5,6777.2,4874.3,NA,1902.9,21514.6,2014,20149,89
"4847",2014-09-10,37,9,2014,"13/14","Girasol","Sector Industrial",2002.4,641.9,431.5,NA,210.4,1792,2014,20149,89
"4848",2014-09-17,38,9,2014,"14/15","Trigo","Sector Exportador",642.9,147.7,3.6,NA,144.1,498.8,2015,20149,38
"4849",2014-09-17,38,9,2014,"13/14","Trigo","Sector Exportador",2463.9,179.4,33.2,1463.4,146.2,2317.7,2014,20149,90
"4850",2014-09-17,38,9,2014,"14/15","Maíz","Sector Exportador",420.2,301,1.5,NA,299.5,120.7,2015,20149,38
"4851",2014-09-17,38,9,2014,"13/14","Maíz","Sector Exportador",15581,4542,1513.3,10761.6,3028.7,12552.3,2014,20149,90
"4852",2014-09-17,38,9,2014,"13/14","Sorgo","Sector Exportador",860.4,141.4,53.4,670.2,88,772.4,2014,20149,90
"4853",2014-09-17,38,9,2014,"13/14","Cebada Cervecera","Sector Exportador",846.1,46.2,33.7,490.5,12.5,833.6,2014,20149,90
"4854",2014-09-17,38,9,2014,"13/14","Cebada Forrajera","Sector Exportador",1590.4,137.1,41,2035.8,96.1,1494.3,2014,20149,90
"4855",2014-09-17,38,9,2014,"14/15","Soja","Sector Exportador",558.9,460.4,0.4,NA,460,98.9,2015,20149,38
"4856",2014-09-17,38,9,2014,"13/14","Soja","Sector Exportador",9469,3131.9,2171.9,6764.5,960,8509,2014,20149,90
"4857",2014-09-17,38,9,2014,"13/14","Girasol","Sector Exportador",37,9.3,2.7,0,6.6,30.4,2014,20149,90
"4858",2014-09-17,38,9,2014,"13/14","Trigo","Sector Industrial",4317.8,740.5,596.2,NA,144.3,4173.5,2014,20149,90
"4859",2014-09-17,38,9,2014,"13/14","Soja","Sector Industrial",23819.7,6896.9,4986.2,NA,1910.7,21909,2014,20149,90
"4860",2014-09-17,38,9,2014,"13/14","Girasol","Sector Industrial",2015.7,643.3,435.4,NA,207.9,1807.8,2014,20149,90
"4861",2014-09-24,39,9,2014,"14/15","Trigo","Sector Exportador",687,16.4,6,NA,10.4,676.6,2015,20149,39
"4862",2014-09-24,39,9,2014,"13/14","Trigo","Sector Exportador",2465.9,179.4,33.7,1463.4,145.7,2320.2,2014,20149,91
"4863",2014-09-24,39,9,2014,"14/15","Maíz","Sector Exportador",449.7,315.3,1.5,NA,313.8,135.9,2015,20149,39
"4864",2014-09-24,39,9,2014,"13/14","Maíz","Sector Exportador",16033.1,4753.5,1541.5,10961.6,3212,12821.1,2014,20149,91
"4865",2014-09-24,39,9,2014,"13/14","Sorgo","Sector Exportador",879.4,152.9,56.4,690.2,96.5,782.9,2014,20149,91
"4866",2014-09-24,39,9,2014,"13/14","Cebada Cervecera","Sector Exportador",851.6,46.2,33.7,490.5,12.5,839.1,2014,20149,91
"4867",2014-09-24,39,9,2014,"13/14","Cebada Forrajera","Sector Exportador",1591.7,137.1,41,2035.8,96.1,1495.6,2014,20149,91
"4868",2014-09-24,39,9,2014,"14/15","Soja","Sector Exportador",573.5,468.5,0.4,NA,468.1,105.4,2015,20149,39
"4869",2014-09-24,39,9,2014,"13/14","Soja","Sector Exportador",9539.9,3131.9,2207.3,6788.5,924.6,8615.3,2014,20149,91
"4870",2014-09-24,39,9,2014,"13/14","Girasol","Sector Exportador",37,9.3,2.7,0,6.6,30.4,2014,20149,91
"4871",2014-09-24,39,9,2014,"13/14","Trigo","Sector Industrial",4381.7,749.6,606,NA,143.6,4238.1,2014,20149,91
"4872",2014-09-24,39,9,2014,"13/14","Soja","Sector Industrial",24255.4,6965.1,5085.9,NA,1879.2,22376.2,2014,20149,91
"4873",2014-09-24,39,9,2014,"13/14","Girasol","Sector Industrial",2032.1,646.2,438.3,NA,207.9,1824.2,2014,20149,91
"4874",2014-09-24,39,9,2014,"13/14","Maíz","Sector Industrial",2946.4,450.5,238.4,NA,212.1,2734.3,2014,20149,91
"4875",2014-09-24,39,9,2014,"13/14","Sorgo","Sector Industrial",80.4,2.4,1.1,NA,1.3,79.1,2014,20149,91
"4876",2014-09-24,39,9,2014,"13/14","Cebada Cervecera","Sector Industrial",1084.8,187.2,140.7,NA,46.5,1038.3,2014,20149,91
"4877",2014-10-01,40,10,2014,"14/15","Trigo","Sector Exportador",747.3,16.4,6.1,NA,10.3,737,2015,201410,40
"4878",2014-10-01,40,10,2014,"13/14","Trigo","Sector Exportador",2469.6,179.4,34.5,1463.4,144.9,2324.7,2014,201410,92
"4879",2014-10-01,40,10,2014,"14/15","Maíz","Sector Exportador",483.8,332.7,1.9,NA,330.8,153,2015,201410,40
"4880",2014-10-01,40,10,2014,"13/14","Maíz","Sector Exportador",16301.9,4766.3,1618.1,11215.6,3148.2,13153.7,2014,201410,92
"4881",2014-10-01,40,10,2014,"13/14","Sorgo","Sector Exportador",894.8,160.9,68.2,732.2,92.7,802.1,2014,201410,92
"4882",2014-10-01,40,10,2014,"13/14","Cebada Cervecera","Sector Exportador",859.9,46.2,33.9,511.5,12.3,847.6,2014,201410,92
"4883",2014-10-01,40,10,2014,"13/14","Cebada Forrajera","Sector Exportador",1594.5,137.1,41,2035.8,96.1,1498.4,2014,201410,92
"4884",2014-10-01,40,10,2014,"14/15","Soja","Sector Exportador",605.3,504.5,0.4,NA,504.1,101.2,2015,201410,40
"4885",2014-10-01,40,10,2014,"13/14","Soja","Sector Exportador",9539.9,3131.9,2222,6788.5,909.9,8630,2014,201410,92
"4886",2014-10-01,40,10,2014,"13/14","Girasol","Sector Exportador",37,9.3,2.7,0,6.6,30.4,2014,201410,92
"4887",2014-10-01,40,10,2014,"13/14","Trigo","Sector Industrial",4460.1,760.2,629.6,NA,130.6,4329.5,2014,201410,92
"4888",2014-10-01,40,10,2014,"13/14","Soja","Sector Industrial",24752.3,7119.1,5238.7,NA,1880.4,22871.9,2014,201410,92
"4889",2014-10-01,40,10,2014,"13/14","Girasol","Sector Industrial",2046.4,647.5,442.7,NA,204.8,1841.6,2014,201410,92
"4890",2014-10-08,41,10,2014,"14/15","Trigo","Sector Exportador",788.3,16.4,27,NA,-10.6,798.9,2015,201410,41
"4891",2014-10-08,41,10,2014,"13/14","Trigo","Sector Exportador",2485.8,179.4,34.6,1463.4,144.8,2341,2014,201410,93
"4892",2014-10-08,41,10,2014,"14/15","Maíz","Sector Exportador",595.7,393.5,22.7,NA,370.8,224.9,2015,201410,41
"4893",2014-10-08,41,10,2014,"13/14","Maíz","Sector Exportador",16768.5,4774.8,1697.8,11537.6,3077,13691.5,2014,201410,93
"4894",2014-10-08,41,10,2014,"13/14","Sorgo","Sector Exportador",921.6,161.9,72.7,732.2,89.2,832.4,2014,201410,93
"4895",2014-10-08,41,10,2014,"13/14","Cebada Cervecera","Sector Exportador",859.9,46.2,33.9,511.5,12.3,847.6,2014,201410,93
"4896",2014-10-08,41,10,2014,"13/14","Cebada Forrajera","Sector Exportador",1597.4,137.1,41,2035.8,96.1,1501.3,2014,201410,93
"4897",2014-10-08,41,10,2014,"14/15","Soja","Sector Exportador",662.6,557.1,0.4,NA,556.7,105.9,2015,201410,41
"4898",2014-10-08,41,10,2014,"13/14","Soja","Sector Exportador",9539.9,3131.9,2222,6846.5,909.9,8630,2014,201410,93
"4899",2014-10-08,41,10,2014,"13/14","Girasol","Sector Exportador",37,9.5,2.8,0,6.7,30.3,2014,201410,93
"4900",2014-10-08,41,10,2014,"13/14","Trigo","Sector Industrial",4521,770.3,639.3,NA,131,4390,2014,201410,93
"4901",2014-10-08,41,10,2014,"13/14","Soja","Sector Industrial",25387.7,7326.7,5437.8,NA,1888.9,23498.8,2014,201410,93
"4902",2014-10-08,41,10,2014,"13/14","Girasol","Sector Industrial",2058.3,648.3,446.3,NA,202,1856.3,2014,201410,93
"4903",2014-10-15,42,10,2014,"14/15","Trigo","Sector Exportador",848.8,16.4,27,NA,-10.6,859.4,2015,201410,42
"4904",2014-10-15,42,10,2014,"13/14","Trigo","Sector Exportador",2495.5,179.4,34.6,1463.4,144.8,2350.7,2014,201410,94
"4905",2014-10-15,42,10,2014,"14/15","Maíz","Sector Exportador",636.8,409.6,23.2,NA,386.4,250.4,2015,201410,42
"4906",2014-10-15,42,10,2014,"13/14","Maíz","Sector Exportador",17150.1,4774.8,1803.1,12234.5,2971.7,14178.4,2014,201410,94
"4907",2014-10-15,42,10,2014,"13/14","Sorgo","Sector Exportador",933.2,163.5,73.4,784.6,90.1,843.1,2014,201410,94
"4908",2014-10-15,42,10,2014,"13/14","Cebada Cervecera","Sector Exportador",859.9,46.2,33.9,511.5,12.3,847.6,2014,201410,94
"4909",2014-10-15,42,10,2014,"13/14","Cebada Forrajera","Sector Exportador",1598.8,137.1,41.5,2035.8,95.6,1503.2,2014,201410,94
"4910",2014-10-15,42,10,2014,"14/15","Soja","Sector Exportador",693.6,585.6,0.6,NA,585,108.6,2015,201410,42
"4911",2014-10-15,42,10,2014,"13/14","Soja","Sector Exportador",9715.4,3159.3,2255.4,7071.4,903.9,8811.5,2014,201410,94
"4912",2014-10-15,42,10,2014,"13/14","Girasol","Sector Exportador",40.1,9.5,2.8,0,6.7,33.4,2014,201410,94
"4913",2014-10-15,42,10,2014,"13/14","Trigo","Sector Industrial",4532.9,777.9,645.3,NA,132.6,4400.3,2014,201410,94
"4914",2014-10-15,42,10,2014,"13/14","Soja","Sector Industrial",26130.3,7433.1,5597.3,NA,1835.8,24294.5,2014,201410,94
"4915",2014-10-15,42,10,2014,"13/14","Girasol","Sector Industrial",2071,649.3,449.2,NA,200.1,1870.9,2014,201410,94
"4916",2014-10-22,43,10,2014,"14/15","Trigo","Sector Exportador",895.3,16.4,27.8,NA,-11.4,906.7,2015,201410,43
"4917",2014-10-22,43,10,2014,"13/14","Trigo","Sector Exportador",2521.9,179.4,34.8,1480.3,144.6,2377.3,2014,201410,95
"4918",2014-10-22,43,10,2014,"14/15","Maíz","Sector Exportador",675,470.6,23.3,NA,447.3,227.7,2015,201410,43
"4919",2014-10-22,43,10,2014,"13/14","Maíz","Sector Exportador",17541.1,4774.8,1831.8,12853.2,2943,14598.1,2014,201410,95
"4920",2014-10-22,43,10,2014,"13/14","Sorgo","Sector Exportador",984.7,169.1,87.6,849.8,81.5,903.2,2014,201410,95
"4921",2014-10-22,43,10,2014,"13/14","Cebada Cervecera","Sector Exportador",865,46.2,33.9,511.5,12.3,852.7,2014,201410,95
"4922",2014-10-22,43,10,2014,"13/14","Cebada Forrajera","Sector Exportador",1599.4,137.1,41.5,2035.8,95.6,1503.8,2014,201410,95
"4923",2014-10-22,43,10,2014,"14/15","Soja","Sector Exportador",726.2,625.2,1.8,NA,623.4,102.8,2015,201410,43
"4924",2014-10-22,43,10,2014,"13/14","Soja","Sector Exportador",9959.4,3194.8,2327.6,7177.3,867.2,9092.2,2014,201410,95
"4925",2014-10-22,43,10,2014,"13/14","Girasol","Sector Exportador",40.2,9.5,2.8,0,6.7,33.5,2014,201410,95
"4926",2014-10-22,43,10,2014,"13/14","Trigo","Sector Industrial",4620.1,785.5,654.2,NA,131.3,4488.8,2014,201410,95
"4927",2014-10-22,43,10,2014,"13/14","Soja","Sector Industrial",26546.9,7541.2,5799.7,NA,1741.5,24805.4,2014,201410,95
"4928",2014-10-22,43,10,2014,"13/14","Girasol","Sector Industrial",2083.1,649.8,451.1,NA,198.7,1884.4,2014,201410,95
"4929",2014-10-29,44,10,2014,"14/15","Trigo","Sector Exportador",994.5,162.3,28.1,NA,134.2,860.3,2015,201410,44
"4930",2014-10-29,44,10,2014,"13/14","Trigo","Sector Exportador",2588.1,179.4,34.9,1492.3,144.5,2443.6,2014,201410,96
